0,0,0,0,0,0,0,0,0,0
165,153,72,102,102,105,102,153,72,70
9,9,9,9,9,9,9,9,9,9
0,0,0,0,0,0,0,0,0,0
9,9,9,9,9,9,9,9,9,9
18,15,10,12,12,14,11,14,10,11
27,22,11,15,15,17,14,21,11,11
31,28,11,17,17,17,17,29,11,10
31,30,10,17,17,16,18,31,10,9
26,26,9,15,15,15,16,26,9,8
16,16,7,11,11,11,11,16,7,7
6,6,4,5,5,5,5,6,4,4
1,1,1,1,1,1,1,1,1,1
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,

