,,,,,,
,,,,,,
,,,,,,

25 0,25 0,25 0,25 0,25 0,25 0,25 0
degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0
n:25,n:25,n:25,n:25,n:25,n:25,n:25
dominated:4 2 4 3 4 3 3 3 5 5 3 4 3 4 3 2 4 4 3 3 2 13 11 13 17 ,dominated:24 24 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 ,dominated:3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 24 24 ,dominated:4 3 3 4 4 4 4 5 5 3 2 4 6 3 4 4 3 3 13 10 4 10 7 6 7 ,dominated:2 4 3 5 5 5 2 4 3 4 2 5 4 5 6 1 4 2 3 9 8 12 11 7 9 ,dominated:2 4 4 4 3 4 7 4 3 3 3 3 3 6 3 5 3 4 7 4 8 9 13 5 11 ,dominated:5 7 5 2 2 5 2 5 4 3 2 3 3 5 5 4 5 1 8 6 11 6 5 11 10 
219,1337,431,239,108,215,106
9639937,25165823,25165823,11619687,4929057,11563867,3963881
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,47,47,0,0,0,0
0,529,529,0,0,0,0
25,3795,3795,1,0,0,0
401,19481,19481,47,0,70,0
3158,76153,76153,881,97,1220,4
16229,235543,235543,7990,1455,9990,148
60879,591261,591261,42945,9780,49943,2033
176501,1225785,1225785,157043,40972,173152,13536
408556,2124694,2124694,422787,122234,447707,55353
769998,3105322,3105322,877708,277924,901883,157160
1195900,3848222,3848222,1445561,500141,1453895,331760
1541640,4056234,4056234,1922416,727832,1906299,542225
1655492,3640210,3640210,2086320,866614,2051754,702977
1481910,2778446,2778446,1857915,848684,1820411,732981
1103472,1797818,1797818,1359659,683939,1331901,618621
680118,980628,980628,816066,452069,801156,422956
344108,447051,447051,399542,243405,393684,233355
141166,168245,168245,158100,105618,156451,103014
46131,51359,51359,49852,36358,49536,35881
11708,12397,12397,12258,9702,12221,9647
2222,2277,2277,2271,1936,2269,1933
297,300,300,299,272,299,272
25,25,25,25,24,25,24
1,1,1,1,1,1,1
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

30 0,30 0,30 0,30 0,30 0,30 0,30 0
degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0,degeneracy:0
n:30,n:30,n:30,n:30,n:30,n:30,n:30
dominated:13 12 8 7 12 14 3 4 2 6 6 2 4 4 3 3 3 4 4 4 3 4 1 3 4 5 5 4 2 1 ,dominated:10 11 12 10 11 12 2 5 3 4 3 5 4 2 3 3 5 6 4 2 3 4 3 2 5 3 4 3 3 3 ,dominated:5 5 8 6 3 4 4 3 4 6 6 4 4 8 5 4 5 4 8 7 6 5 4 5 4 3 4 6 5 5 ,dominated:3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 29 29 ,dominated:4 3 3 2 4 4 3 4 4 3 3 4 3 3 3 4 3 4 3 4 3 3 3 3 3 3 1 20 21 22 ,dominated:10 3 6 1 11 4 8 5 8 7 8 4 5 4 4 2 4 5 4 3 2 3 2 3 6 5 4 5 7 7 ,dominated:3 4 2 3 3 3 3 4 2 4 4 3 3 3 4 3 4 4 4 1 3 3 4 4 4 4 1 20 22 21 
3269,8733,9109,13680,4228,3643,1781
79174145,210409729,384558767,805306367,238550849,116289761,104333297
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,57,0,0,0
0,0,0,784,0,0,0
0,0,0,6930,41,0,0
0,19,0,44226,665,0,24
2,501,2,217035,5770,0,367
119,5691,150,851760,34751,4,3149
1963,39499,3560,2744820,159155,212,19019
16558,193279,44360,7400250,579593,3799,87263
89711,719257,339029,16921905,1724468,35799,316777
349815,2129189,1721329,33153120,4270346,211841,934288
1047345,5157609,6148072,56071470,8919113,868008,2280646
2504558,10411417,16161548,82317690,15864639,2619240,4669136
4905017,17723180,32421992,105306075,24199483,6067504,8093411
7995891,25633935,51096012,117675360,31807102,11107385,11956814
10963326,31642307,64721048,115000920,36129488,16401060,15120276
12723666,33405472,67061235,98285670,35512558,19817251,16405170
12538543,30167081,57591788,73370115,30197270,19787981,15279838
10497169,23265614,41369137,47720400,22172658,16430824,12202940
7452188,15272106,24992389,26936910,14008852,11381829,8331785
4467654,8488140,12724632,13123110,7574863,6580226,4839680
2247021,3965138,5452139,5476185,3478731,3167271,2374639
939315,1541424,1955708,1937520,1342841,1262023,974473
322202,492089,581613,573300,429626,412219,329944
89106,126715,141187,139230,111769,108689,90471
19379,25666,27314,27027,23021,22594,19569
3193,3939,4057,4032,3611,3569,3213
375,431,435,435,405,403,376
28,30,30,30,29,29,28
1,1,1,1,1,1,1
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

