0,0,1,1,1,0,1,1,0,1
6941,6972,7514,7175,8098,4734,7552,7936,6941,7514
0,0,0,0,0,0,0,0,0,0
16,16,16,16,16,15,16,16,16,16
59,62,58,60,56,54,58,58,59,58
227,246,220,233,207,197,219,220,227,220
758,826,721,775,687,604,712,725,758,721
1863,1966,1775,1886,1786,1320,1737,1814,1863,1775
2650,2596,2770,2742,3030,1704,2753,2934,2650,2770
1368,1260,1953,1463,2314,840,2055,2167,1368,1953
0,0,1,0,2,0,2,2,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,,0,0,0,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,

