0,0,0,0,0,0,0,0,0,0
366,219,561,99,147,147,498,561,585,393
11,11,11,11,11,11,11,11,11,11
0,0,0,0,0,0,0,0,0,0
11,11,11,11,11,11,11,11,11,11
21,15,22,13,14,14,22,23,26,25
35,20,41,13,17,17,38,43,51,44
49,26,72,12,19,19,57,72,80,58
59,32,102,11,19,19,80,100,104,63
62,34,113,10,18,18,97,112,113,63
57,32,98,9,17,17,92,98,98,57
42,26,64,8,15,15,63,64,64,42
22,16,29,7,11,11,29,29,29,22
7,6,8,4,5,5,8,8,8,7
1,1,1,1,1,1,1,1,1,1
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,

