i:13 0,i:13 0,i:13 0,i:13 0,i:13 0,i:13 0,i:13 0
i:14 0,i:14 0,i:14 0,i:14 0,i:14 0,i:14 0,i:14 0
i:15 0,i:15 0,i:15 0,i:15 0,i:15 0,i:15 0,i:15 0
i:16 0,i:16 0,i:16 0,i:16 0,i:16 0,i:16 0,i:16 0
i:17 0,i:17 0,i:17 0,i:17 0,i:17 0,i:17 0,i:17 0
i:18 0,i:18 0,i:18 0,i:18 0,i:18 0,i:18 0,i:18 0
i:19 0,i:19 0,i:19 0,i:19 0,i:19 0,i:19 0,i:19 0
i:20 0,i:20 0,i:20 0,i:20 0,i:20 0,i:20 0,i:20 0
i:21 0,i:21 0,i:21 0,i:21 0,i:21 0,i:21 0,i:21 0
i:22 0,i:22 0,i:22 0,i:22 0,i:22 0,i:22 0,i:22 0
i:23 0,i:23 0,i:23 0,i:23 0,i:23 0,i:23 0,i:23 0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

