0,0,0,0,0,0,0,0,0,0
219,295,219,219,232,148,148,219,330,232
11,11,11,11,11,11,11,11,11,11
0,0,0,0,0,0,0,0,0,0
11,11,11,11,11,11,11,11,11,11
15,16,15,15,16,16,16,15,18,16
20,23,20,20,23,19,19,20,27,23
26,31,26,26,31,19,19,26,38,31
32,41,32,32,35,18,18,32,50,35
34,50,34,34,35,17,17,34,58,35
32,52,32,32,32,16,16,32,56,32
26,41,26,26,26,15,15,26,42,26
16,22,16,16,16,11,11,16,22,16
6,7,6,6,6,5,5,6,7,6
1,1,1,1,1,1,1,1,1,1
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,

