5,0,1,0,0,5,5
52274,511,18006,511,511,52885,49727
18,9,16,9,9,18,18
0,0,0,0,0,0,0
18,9,16,9,9,18,18
54,36,64,36,36,53,62
191,84,224,84,84,186,231
657,126,812,126,126,635,865
2038,126,2352,126,126,1964,2778
5362,84,4536,84,84,5161,7298
11029,36,5392,36,36,10656,13558
15829,9,3586,9,9,15720,15017
12744,1,1024,1,1,13356,8280
3968,,0,,,4560,1620
384,,0,,,570,0
0,,0,,,6,0
0,,0,,,0,0
0,,0,,,0,0
0,,0,,,0,0
0,,0,,,0,0
0,,,,,0,0
0,,,,,0,0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

