21150,21799,21793,18537,18242,19549,20194
196630095,200458997,200025203,176497184,170232795,183664329,186413098
38,38,38,38,38,38,38
0,0,0,0,0,0,0
38,38,38,38,38,38,38
216,216,214,224,223,223,219
1457,1467,1429,1561,1545,1561,1498
10100,10212,9835,11097,10911,11119,10509
66863,67509,64770,74483,72709,74552,70150
401583,402945,387940,447315,433635,446236,422281
2087551,2077893,2019315,2290692,2208067,2274842,2182547
8912154,8823654,8687536,9474679,9104721,9390173,9176802
29130299,28905703,28839710,29397048,28263526,29355867,29228933
65002000,65434886,65720857,60679649,58492299,62146101,62797331
77062577,79909958,79466653,64445215,62128425,69081094,70721852
13773426,14612994,14630974,9580935,9419965,10754886,11656608
181831,211522,195932,94248,96731,127637,144330
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
,,,,,,

