0,0,0,0,0,0,4
858,1641,2368,1271,2241,1155,2254
13,13,13,13,13,13,13
0,0,0,0,0,0,0
13,13,13,13,13,13,13
25,24,29,29,25,25,33
44,45,71,73,56,54,86
64,84,170,153,125,108,203
99,148,342,247,249,181,383
160,247,534,287,432,247,552
213,366,611,245,580,232,555
176,408,439,162,510,180,332
64,261,149,60,225,102,92
0,45,10,2,26,13,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

