0,0,0,0,0,0,0,0,0,0
81,42,81,57,117,57,57,42,130,85
0,0,0,0,0,0,0,0,0,0
8,8,8,8,8,8,8,8,8,8
11,8,11,10,14,10,10,8,17,13
14,7,14,10,21,10,10,7,26,16
16,6,16,9,26,9,9,6,30,16
15,5,15,8,25,8,8,5,26,15
11,4,11,7,16,7,7,4,16,11
5,3,5,4,6,4,4,3,6,5
1,1,1,1,1,1,1,1,1,1
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,

